the_geom,county,city_village_or_cdp,housing_type,complex_name,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,state,latitude,longitude,accuracy_score,accuracy_type,number,street,city,zip,country,source,fixedYear
0101000020E610000008C89750C15252C03AE7A7380E6A4440,Suffolk,Commack,COND,The Hamlet,Hauppauge Rd. & Commack Rd.,97,84.6,BUILT,1993,,,1442,New York,40.828559000000006,-73.293049,1.0,intersection,,Commack Rd,Commack,11725.0,US,TIGER/Line® dataset from the US Census Bureau,1993.0
0101000020E61000001E520C90685452C09D84D21742744440,Suffolk,Fort Salonga,COND,Colony Club,Woodpath Dr. & Norwood Rd.,38,26.4,BUILT,1989,,,1450,New York,40.908266999999995,-73.31888199999999,0.9,intersection,,Norwood Rd,Northport,11768.0,US,TIGER/Line® dataset from the US Census Bureau,1989.0
0101000020E6100000D993C0E61C5B52C09B38B9DFA1704440,Suffolk,Halesite,APT,Creekside by the Harbor,22 Creek Road,20,1.3,BUILT,2015,,,1453,New York,40.879940000000005,-73.423639,1.0,range_interpolation,22,Creek Rd,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,2015.0
0101000020E61000008AABCABE2B5B52C0591822A7AF6F4440,Suffolk,Huntington,APT,Apartments at Gerard Street,28 Gerard St.,12,0.3,BUILT,2014,,,1456,New York,40.872547999999995,-73.424545,1.0,range_interpolation,28,Gerard St,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E6100000F4C13236745B52C0F7B0170AD86E4440,Suffolk,Huntington,COND,High Oaks,High Oaks Ct.,39,4.5,BUILT,1977,,,1459,New York,40.865968,-73.42896800000001,1.0,street_center,,High Oak Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1977.0
0101000020E61000007369FCC22B5B52C0750305DEC96F4440,Suffolk,Huntington,APT,Ice House,50 Stewart Ave.,26,0.7,BUILT,2016,,,1460,New York,40.873348,-73.42454599999999,1.0,rooftop,50,Stewart Ave,Huntington,11743.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2016.0
0101000020E6100000C18EFF02415A52C07BBC900E0F6F4440,Suffolk,Huntington,COND,Lakeridge,Lakebridge Dr.,18,18.4,BUILT,1987,,,1461,New York,40.867647,-73.410218,1.0,place,,,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1987.0
0101000020E6100000B37DC85BAE5A52C01BB96E4A796F4440,Suffolk,Huntington,COND,Meadowood at Huntington,"Victorian Ct, 104-112Spring Rd",20,6.3,BUILT,1985,,,1462,New York,40.870889,-73.416892,1.0,street_center,,Victorian Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1985.0
0101000020E61000007AE1CE85915A52C08063CF9ECB6E4440,Suffolk,Huntington,COND,Meadows at Huntington Village,Springwood La.,16,2.4,BUILT,1996,,,1463,New York,40.865589,-73.415132,1.0,street_center,,Springwood Ln,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1996.0
0101000020E6100000988922A46E5B52C0ACAA97DF696E4440,Suffolk,Huntington,COND,Oakwood Acres,Pine St.,17,4.6,BUILT,1984,,,1465,New York,40.862606,-73.428628,1.0,street_center,,Pine St,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1984.0
0101000020E61000007AA86DC3285B52C0138255F5F26F4440,Suffolk,Huntington,APT,Park Place,226 New York Ave.,14,0.5,BUILT,2017,,,1467,New York,40.874602,-73.424363,1.0,rooftop,226,New York Ave,Huntington,11743.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E610000029232E008D5A52C01FB935E9B66E4440,Suffolk,Huntington,COND,The Springs,Spring Ct.,18,4.0,BUILT,2002,,,1470,New York,40.864957000000004,-73.414856,1.0,street_center,,Spring Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,2002.0
0101000020E61000008FC6A17E176852C0BA4BE2AC886E4440,Nassau,Glen Cove,APT,---,115 Glen St.,34,0.5,PROP,2018,,,965,New York,40.863546,-73.626434,1.0,rooftop,115,Glen St,Glen Cove,11542.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E610000091D5AD9E936852C082548A1D8D6D4440,Nassau,Glen Cove,COND,Villa at Glen Cove,135 Glen Cove Ave.,176,4.0,PROP,2008,,,966,New York,40.855869,-73.63401,1.0,rooftop,135,Glen Cove Ave,Glen Cove,11542.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2008.0
0101000020E61000004568041BD76452C075914259F8544440,Nassau,Baldwin,APT,Baldwin Commons,Grand Ave. & Harrison Ave.?,142,6.0,PROP,2012,,,967,New York,40.663829,-73.575629,1.0,intersection,,Grand Ave,Freeport,11520.0,US,TIGER/Line® dataset from the US Census Bureau,2012.0
0101000020E6100000ABB35A608F5B52C027BD6F7CED6F4440,Suffolk,Huntington,COND,West Neck Village,West Neck Ct.,25,4.7,BUILT,1976,,,1472,New York,40.874435,-73.430626,1.0,street_center,,W Neck Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1976.0
0101000020E6100000029D499BAA6752C08BA71E69705B4440,Nassau,Hempstead,APT,Clinton Court,114-134 Yale St.,32,0.9,BUILT,1973 E,AFFORD,,248,New York,40.714368,-73.619788,1.0,rooftop,134,Yale St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1973.0
0101000020E6100000D1AE42CA4F5B52C0A2D11DC4CE704440,Suffolk,Huntington,COND,West Shore Commons,Southdown Ct.,22,8.0,BUILT,1992,,,1473,New York,40.88131,-73.426745,1.0,street_center,,Southdown Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1992.0
0101000020E610000090A16307956752C05B087250C25A4440,Nassau,Hempstead,APT,Clinton Plaza,80 Clinton St.,105,,BUILT,2005,SRCIT-AFFORD,,250,New York,40.709055,-73.618471,1.0,rooftop,80,Clinton St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2005.0
0101000020E6100000F261F6B2ED6752C02043C70E2A5B4440,Nassau,Hempstead,APT,Colonna House,123 W. Columbia St.,36,0.5,BUILT,1994,SRCIT-AFFORD,,252,New York,40.712221,-73.62388299999999,1.0,rooftop,123,W Columbia St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1994.0
0101000020E61000004A61DEE34C5152C0A1F31ABB44714440,Suffolk,Huntington Station,COND,Country Farms,Park Ave. & E. Pulaski Rd.,135,19.3,BUILT,1979,,,1476,New York,40.88491,-73.270318,0.8,intersection,,Park St,Kings Park,11754.0,US,TIGER/Line® dataset from the US Census Bureau,1979.0
0101000020E6100000DB5031CEDF6752C0D7DD3CD5215B4440,Nassau,Hempstead,APT,Commuter Housing (Madison),150 W.Columbia St.&251 Jackson,237,1.6,BUILT,1973 E,AFFORD,,255,New York,40.71197,-73.623035,0.9,rooftop,150,W Columbia St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1973.0
0101000020E6100000F8A8BF5E615952C069BB534B846D4440,Suffolk,Huntington Station,COND,Country Pointe at Huntington,"Townhome Way, Station Way",76,5.5,BUILT,2018,,,1477,New York,40.85559979999999,-73.396568,1.0,route,,Townhome Way,Huntington,11746.0,US,Google Script,2018.0
0101000020E610000000B50710745952C0443756BD576D4440,Suffolk,Huntington Station,APT,Avalon at Huntington,Station Way & 5th St.,303,21.1,BUILT,2014,,,1474,New York,40.8542401,-73.3977089,1.0,intersection,,,Huntington,11746.0,US,Google Script,2014.0
0101000020E610000008759142595A52C037548CF3376D4440,Suffolk,Huntington Station,COOP,Highview at Huntington,Broadway & New York Ave.,100,9.7,BUILT,2001,,,1481,New York,40.85327,-73.411698,1.0,intersection,,Broadway,Huntington Station,11746.0,US,TIGER/Line® dataset from the US Census Bureau,2001.0
0101000020E6100000143E5B07075852C012BEF737686B4440,Suffolk,Huntington Station,COND,Lindbergh Park,Lindbergh Circle,34,14.6,BUILT,2001,,,1483,New York,40.839118,-73.375429,1.0,street_center,,Lindbergh Cir,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,2001.0
0101000020E6100000382EE3A6065B52C0C366800BB26D4440,Suffolk,Huntington Station,COND,Meadows at Huntington,Horizon Ct.,22,3.1,BUILT,1995,,,1484,New York,40.856996,-73.42228100000001,1.0,street_center,,Horizon Ct,Huntington,11743.0,US,TIGER/Line® dataset from the US Census Bureau,1995.0
0101000020E6100000ACAC6D8AC76752C03160C9552C5A4440,Nassau,Hempstead,APT,Greenwich Gardens,55 Greenwich St.,294,2.8,BUILT,1977,SRCIT-AFFORD,,262,New York,40.704478,-73.621554,1.0,range_interpolation,55,Greenwich St,Hempstead,11550.0,US,TIGER/Line® dataset from the US Census Bureau,1977.0
0101000020E6100000B81D1A16A35552C0836C59BE2E694440,Suffolk,Huntington Station,COND,Northwood at Huntington,Northwood Cir.,19,4.9,BUILT,1991,,,1486,New York,40.821739,-73.33807900000001,1.0,street_center,,Northwood Ct,Huntington Station,11746.0,US,TIGER/Line® dataset from the US Census Bureau,1991.0
0101000020E610000016F9F5436C5952C0B5C01E13296D4440,Suffolk,Huntington Station,COND,Townhouses at Huntington Glen,Chimay Court & Pulaski Rd.,10,1.5,BUILT,2006,,,1487,New York,40.852816,-73.397233,0.64,intersection,,Chimay Ct,Huntington Station,11746.0,US,TIGER/Line® dataset from the US Census Bureau,2006.0
0101000020E61000009160AA99B56752C0064B75012F5B4440,Nassau,Hempstead,APT,Hofstein House at Clinton Court,206 Clinton St.,24,0.9,BUILT,1998,AFFORD,,267,New York,40.712371999999995,-73.620459,1.0,rooftop,206,Clinton St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1998.0
0101000020E6100000CC24EA059F5A52C0211E8997A7614440,Suffolk,Melville,APT,Avalon Court,55 Republic Rd. & Ruland Rd.,154,10.8,BUILT,1997,,,1492,New York,40.762927000000005,-73.41595600000001,1.0,intersection,,Republic Rd,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E61000002D9622F94A6852C024D3A1D3F35A4440,Nassau,Hempstead,APT,Jackson Terrace,100 Terrace Ave.,422,3.9,BUILT,1972,AFFORD,,270,New York,40.710566,-73.629576,1.0,rooftop,100,Terrace Ave,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E610000057CF49EF1B6E52C08CDAFD2AC0674440,Nassau,Great Neck,COND,Kings Point Gate,East Shore Rd.,62,1.2,PROP,2014,,,993,New York,40.810552,-73.720455,1.0,street_center,,E Shore Rd,Great Neck,11024.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E6100000ADA580B4FF6E52C0457F68E6C9654440,Nassau,Great Neck Estates,APT,The Rose,212-230 Middle Neck Rd.,40,1.2,PROP,2014,,,995,New York,40.795224,-73.73435699999999,1.0,rooftop,230,Middle Neck Rd,Great Neck,11021.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2014.0
0101000020E61000005307793D985A52C04CC2853C82614440,Suffolk,Melville,APT,Avalon Court North,Court North Dr. & Republic Rd.,340,25.0,BUILT,2000,,,1493,New York,40.761787,-73.415542,1.0,intersection,,Court North Dr,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2000.0
0101000020E6100000F8664062605A52C040BBE8D08E6D4440,Suffolk,Huntington Station,APT,Northridge,~1060 New York Ave.,16,0.6,BUILT,2018,,,1485,New York,40.855920899999994,-73.4121328,1.0,street_address,1060,New York Ave,Huntington,11746.0,US,Google Script,2018.0
0101000020E6100000310A82C7B76E52C065FCFB8C0B654440,Nassau,Great Neck Estates,APT,1925 theatre site,Middle Neck Rd. & Maple Dr.,20,0.3,PROP,2015,,,994,New York,40.789415000000005,-73.729967,1.0,intersection,,Maple Dr,Great Neck,11021.0,US,TIGER/Line® dataset from the US Census Bureau,2015.0
0101000020E6100000B8AF03E78C6E52C0F4311F10E8644440,Nassau,Great Neck Plaza,APT,Namdar,15 Bond St.,55,,PROP,2018,,,996,New York,40.788332000000004,-73.72735,1.0,rooftop,15,Bond St,Great Neck,11021.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E6100000C6A2E9EC646752C0C2F869DC9B594440,Nassau,Hempstead,COND,Patterson Mews,Jerusalem Ave. & Greenwich St.,32,,BUILT,1997,AFFORD,,281,New York,40.700069,-73.615535,0.87,intersection,,Greenwich St,Hempstead,11550.0,US,TIGER/Line® dataset from the US Census Bureau,1997.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Country Pointe at Melville,Route 110 & Ruland Rd.,82,9.8,BUILT,1998,,,1494,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1998.0
0101000020E610000015AC71361D6852C0406D54A7035B4440,Nassau,Hempstead,APT,Rivoli House,40 W. Columbia St.,112,1.1,BUILT,1998,AFFORD,,283,New York,40.711048999999996,-73.62678299999999,1.0,rooftop,40,W Columbia St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1998.0
0101000020E610000003EFE4D3635B52C07FFACF9A1F634440,Suffolk,Melville,COND,Northgate at Melville,Northgate Cir.& Old W Whitman,119,21.0,BUILT,1985,,,1503,New York,40.774402,-73.427968,1.0,street_center,,Northgate Cir,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1985.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Villages at Huntington (part),Meadowdale Dr.& Old Country Rd,188,,BUILT,1999,,,1508,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1999.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Villages West (part),Easterling Ave. & Pinelawn Rd.,198,,BUILT,2008,,,1510,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2008.0
0101000020E6100000BFB7E9CF7E5B52C0C68A1A4CC3624440,Suffolk,Melville,COND,Villas at West Hills,Villas Cir.& Old Walt Whitman,68,16.0,BUILT,1986,,,1512,New York,40.771584999999995,-73.429615,1.0,street_center,,Villas Cir,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,1986.0
0101000020E61000001A6A1492CC5652C0E92807B309744440,Suffolk,Northport,COND,---,Fairwind Ct. & James St.,22,3.0,BUILT,1975,,,1513,New York,40.906546,-73.356236,0.96,intersection,,Fairwind Ct,Northport,11768.0,US,TIGER/Line® dataset from the US Census Bureau,1975.0
0101000020E61000006F641EF9836752C0C5707500C4594440,Nassau,Hempstead,APT,Totten Towers,20 Totten St.,75,0.8,BUILT,1972,SRCIT-AFFORD,,291,New York,40.701294,-73.61743,1.0,rooftop,20,Totten St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E61000009546CCECF36752C048E17A14AE594440,Nassau,Hempstead,APT,Union Senior Citizens Plaza,151 S. Franklin St.,56,,BUILT,2002,SRCIT-AFFORD,,293,New York,40.700625,-73.624263,1.0,rooftop,151,S Franklin St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2002.0
0101000020E610000014CFD902425652C091D5AD9E93744440,Suffolk,Northport,COND,Harbour Point,Harbour Point Dr. & Cairo Ave.,66,63.0,BUILT,1984,,,1517,New York,40.910755,-73.347779,0.97,intersection,,Cairo Ave,Northport,11768.0,US,TIGER/Line® dataset from the US Census Bureau,1984.0
0101000020E6100000DD0720B5896752C0180AD80E465A4440,Nassau,Hempstead,COND,Village Manor,66 Henry St.,24,,BUILT,1995,AFFORD,,299,New York,40.705263,-73.61778000000001,1.0,rooftop,66,Henry St,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1995.0
0101000020E6100000D8D30E7F4D5052C04AEF1B5F7B5C4440,Suffolk,Bay Shore,COND,---,5th Ave. & S. Union St.,39,3.0,BUILT,1982,,,1522,New York,40.722515,-73.25473000000001,0.93,intersection,,5th Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1982.0
0101000020E6100000753C66A0325052C078D503E6215D4440,Suffolk,Bay Shore,APT,---,2 Garfield St.,14,0.9,BUILT,1999,,,1523,New York,40.727596999999996,-73.25309,1.0,range_interpolation,2,Garfield St,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1999.0
0101000020E61000008524B37A875C52C0ED478AC8B05A4440,Suffolk,Bay Shore,APT,---,"8, 10 Cherry St.",10,0.4,BUILT,1994,,,1525,New York,40.70852,-73.445769,0.8,rooftop,8,10th Ave,Farmingdale,11735.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1994.0
0101000020E6100000988A8D791D5052C013D731AEB85C4440,Suffolk,Bay Shore,APT,Chatham Square,Union Blvd.,16,1.8,BUILT,2006,,,1535,New York,40.724385999999996,-73.251799,1.0,street_center,,Union Blvd,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,2006.0
0101000020E610000058C9C7EE027052C02C103D29934E4440,Nassau,Inwood,APT,Bayview Gardens (part),339 Bayview Ave.,17,,BUILT,1972,SRCIT-AFFORD,,317,New York,40.613865999999994,-73.750179,1.0,rooftop,339,Bayview Ave,Inwood,11096.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E610000058C9C7EE027052C02C103D29934E4440,Nassau,Inwood,APT,Bayview Gardens (part),339 Bayview Ave.,28,,BUILT,1972,AFFORD,,318,New York,40.613865999999994,-73.750179,1.0,rooftop,339,Bayview Ave,Inwood,11096.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E6100000DB15FA60197052C0A036AAD3814E4440,Nassau,Inwood,APT,Inwood Terrace,385 Bayview Ave.& St.George Pl,176,,BUILT,1970 E,AFFORD,,322,New York,40.613337,-73.751549,1.0,rooftop,385,Bayview Ave,Inwood,11096.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1970.0
0101000020E610000080608E1EBF6F52C0124C35B3964E4440,Nassau,Inwood,APT,Mary's Manor,60 Doughty Blvd. & Bayview Ave,150,,BUILT,1983 E,SRCIT-AFFORD,,323,New York,40.613974,-73.74604000000001,1.0,intersection,,Bayview Ave,Inwood,11096.0,US,TIGER/Line® dataset from the US Census Bureau,1983.0
0101000020E6100000F1475167EE6952C06DC83F33884D4440,Nassau,Island Park,APT,Island Park Sr. Cit. Housing,347 Long Beach Rd.,40,,BUILT,1979,SRCIT-AFFORD,,325,New York,40.605719,-73.655176,1.0,rooftop,347,Long Beach Rd,Island Park,11558.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1979.0
0101000020E6100000319A95ED435052C014E97E4E415C4440,Suffolk,Bay Shore,APT,Fairfield North at Bayshore,25 N. Clinton Ave.,22,1.3,BUILT,1973,,,1543,New York,40.720743,-73.25414599999999,1.0,rooftop,25,N Clinton Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1973.0
0101000020E61000008544DAC69F6E52C06DFDF49F354F4440,Nassau,Lawrence,COOP,Plaza,360 Central Ave.,130,,BUILT,1973 E,APTCONV,1982,335,New York,40.618824,-73.728502,1.0,rooftop,360,Central Ave,Lawrence,11559.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1973.0
0101000020E6100000FDBE7FF3E25052C0CC290131095F4440,Suffolk,Bay Shore,APT,Greenview Gardens,Debora Ct. & Fifth Ave.,36,3.1,BUILT,1991,,,1546,New York,40.742468,-73.263852,0.93,intersection,,5th Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1991.0
0101000020E6100000F06B2409C24E52C036CEA623805D4440,Suffolk,Bay Shore,APT,Greenview Square,2259 Union Blvd.,53,2.5,BUILT,2012,,,1547,New York,40.730472999999996,-73.230593,1.0,rooftop,2259,Union Blvd,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2012.0
0101000020E6100000FB0626378A5F52C00135B56CAD5D4440,Nassau,Levittown,COOP,Bethpage Commons,235-259 Hicksville Rd.,32,2.0,BUILT,<1970,APTCONV,1989,342,New York,40.731854999999996,-73.492811,1.0,rooftop,259,Hicksville Rd,Bethpage,11714.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1970.0
0101000020E6100000658EE55DF55052C03CF6B3588A5E4440,Suffolk,Bay Shore,APT,Greenview Towns,1384 N. Clinton Ave.,42,2.7,BUILT,2018,,,1548,New York,40.738597,-73.264976,1.0,rooftop,1384,N Clinton Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E6100000ABB4C5353E5052C01C25AFCE315C4440,Suffolk,Bay Shore,APT,Greymore Flats,19 N. Clinton Ave.,30,0.8,BUILT,2017,,,1549,New York,40.72027,-73.25379699999999,1.0,rooftop,19,N Clinton Ave,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E6100000E1421EC18D5F52C053B29C84D25D4440,Nassau,Levittown,COOP,Crescent Woods,301-337 Hicksville Rd.,62,3.5,BUILT,<1970,APTCONV,1988,345,New York,40.732987,-73.493027,1.0,range_interpolation,301,Hicksville Rd,Bethpage,11714.0,US,TIGER/Line® dataset from the US Census Bureau,1970.0
0101000020E6100000B51666A19D6252C08AADA069895D4440,Nassau,Levittown,COND,Newbridge Gardens Condominium,255-273 N. Newbridge Rd.,80,3.0,BUILT,<1970,APTCONV,">76,<90",348,New York,40.730756,-73.540871,1.0,rooftop,273,N Newbridge Rd,Levittown,11756.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1970.0
0101000020E61000006C0723F6096152C0810871E5EC5B4440,Nassau,Levittown,COOP,Victorian Homes at Levittown,222 Gardiners Ave.,33,1.5,BUILT,2004,SRCIT-AFFORD,,349,New York,40.718167,-73.516233,1.0,range_interpolation,222,Gardiners Ave,Levittown,11756.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E6100000AB5B3D27BD6852C07F4C6BD3D84A4440,Nassau,Lido Beach,COND,Lido Beach Towers,2 Richmond Rd.,184,12.0,BUILT,1983,CONV,,351,New York,40.584742,-73.636545,1.0,rooftop,2,Richmond Rd,Long Beach,11561.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1983.0
0101000020E6100000BC067DE9ED4F52C032022A1C415C4440,Suffolk,Bay Shore,APT,Village Place,61 W. Main St.,32,0.3,BUILT,2017,,,1571,New York,40.720737,-73.248896,1.0,range_interpolation,61,W Main St,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E61000005706D506274F52C0F5143944DC5C4440,Suffolk,Bay Shore,COND,Villas at Bay Shore,364 E. Main St.,18,2.5,BUILT,2007,,,1572,New York,40.725471999999996,-73.236757,1.0,rooftop,364,E Main St,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2007.0
0101000020E6100000B114C957024F52C04CFE277FF75C4440,Suffolk,Bay Shore,COND,Windemere,Cedar Ridge La. & Awixa Ave.,157,25.0,BUILT,1985,,,1574,New York,40.726303,-73.23451800000001,0.89,intersection,,Awixa Ave,Bay Shore,11706.0,US,TIGER/Line® dataset from the US Census Bureau,1985.0
0101000020E61000000072C284D16A52C01D5BCF108E534440,Nassau,Lynbrook,APT,Nathan Hale Senior Village,30 Doxsey Pl.,126,1.5,BUILT,1971,SRCIT-AFFORD,,365,New York,40.652772999999996,-73.669038,1.0,rooftop,30,Doxsey Pl,Lynbrook,11563.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1971.0
0101000020E61000001BBE8575E34252C02D7AA702EE5F4440,Suffolk,Bayport,COND,Northwood Village at Bayport,Northwood Ct. & Gillette Ave.,40,7.5,BUILT,1991,,,1578,New York,40.749451,-73.04513299999999,0.81,intersection,,Gillette Ave,Bayport,11705.0,US,TIGER/Line® dataset from the US Census Bureau,1991.0
0101000020E6100000D74CBED9E64352C08D08C6C1A55F4440,Suffolk,Bayport,COND,Sans Souci Estates,N. McConnell Ave & Montauk Hwy,19,6.9,BUILT,1987,,,1580,New York,40.747246000000004,-73.060965,0.8,intersection,,McConnell Ave,Bayport,11705.0,US,TIGER/Line® dataset from the US Census Bureau,1987.0
0101000020E610000063601DC70F4752C035272F3201614440,Suffolk,Bohemia,COND,Hidden Pines,Hidden Pines Way & Walnut Ave.,15,13.5,BUILT,1987,,,1584,New York,40.757849,-73.110338,1.0,intersection,,Hidden Pines Way,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,1987.0
0101000020E6100000B29C84D2176252C082397AFCDE564440,Nassau,North Bellmore,COOP,Victorian Homes at North Bellmore,1830 Bellmore Ave.,23,,BUILT,2000,SRCIT-AFFORD,,380,New York,40.67868,-73.53270400000001,1.0,rooftop,1830,Bellmore Ave,Bellmore,11710.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2000.0
0101000020E610000009FD4CBD6E4552C003B34291EE614440,Suffolk,Bohemia,COND,Park Place,Central Park Blvd.& Lincoln Av,72,12.5,BUILT,2007,,,1585,New York,40.765093,-73.084884,1.0,street_center,,Central Park Blvd,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,2007.0
0101000020E61000004565C39ACA4552C0FB027AE1CE614440,Suffolk,Bohemia,APT,Saddle Cove,Saddle Cove Rd. & Johnson Ave.,74,8.7,BUILT,2004,,,1586,New York,40.764126,-73.090491,0.88,intersection,,Johnson Ave,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E610000038F8C264AA6452C03D29931ADA584440,Nassau,North Merrick,COOP,Victorian Homes at North Merrick,1270 Jerusalem Ave.& North Dr.,34,,BUILT,2001,SRCIT-AFFORD,,383,New York,40.694156,-73.5729,1.0,rooftop,1270,Jerusalem Ave,Merrick,11566.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2001.0
0101000020E6100000F8A92A34104752C0C310397D3D634440,Suffolk,Bohemia,APT,Springwood Garden Apartments,1314 Smithtown Ave.,54,5.0,BUILT,1972,,,1587,New York,40.775314,-73.110364,1.0,rooftop,1314,Smithtown Ave,Bohemia,11716.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",1972.0
0101000020E61000007845F0BF956C52C0376F9C14E6574440,Nassau,North Valley Stream,COND,Dutch Gate,Willow La. & Dutch Broadway,388,14.0,BUILT,2011,SRCIT,,385,New York,40.686709,-73.69664,0.95,intersection,,Dutch Broadway,Valley Stream,11580.0,US,TIGER/Line® dataset from the US Census Bureau,2011.0
0101000020E61000006AC020E9D34852C06BF12900C65F4440,Suffolk,Bohemia,COND,The Preserve At Connetquot,Pond Rd. & Sunrise Hwy.,40,10.4,BUILT,2006,,,1590,New York,40.74823,-73.137934,0.69,intersection,,Pond Rd,Bohemia,11716.0,US,TIGER/Line® dataset from the US Census Bureau,2006.0
0101000020E610000099D4D006606C52C053CF8250DE574440,Nassau,North Valley Stream,COOP,The Meadows,Dutch Broadway & Ascan St.,104,4.3,BUILT,2001,SRCIT-AFFORD,,387,New York,40.686471999999995,-73.693361,0.8,intersection,,Dutch Broadway,Elmont,11003.0,US,TIGER/Line® dataset from the US Census Bureau,2001.0
